time_ms,uv_sensor
8905924,94
8906748,92
8907571,88
8908395,87
8909218,90
8910042,94
8910869,96
8911692,94
8912516,92
8913340,91
8914163,92
8914987,96
8915810,98
8916634,97
8917457,90
8918285,86
8919108,82
8919932,80
8920755,82
8921579,84
8922403,87
8923227,90
8924050,92
8924877,91
8925701,89
8926524,87
8927348,85
8928172,85
8928995,85
8929819,84
8930642,81
8931470,78
8932293,75
8933117,76
8933940,78
8934764,78
8935588,78
8936411,79
8937235,81
8938062,78
8938886,126
8939709,149
8940533,174
8941357,203
8942180,234
8943004,266
8943827,300
8944651,343
8945478,399
8946302,436
8947125,440
8947949,446
8948772,507
8949596,633
8950420,637
8951244,613
8952070,612
8952894,632
8953717,646
8954541,631
8955365,618
8956188,621
8957012,622
8957835,628
8958662,618
8959486,579
8960309,549
8961133,512
8961956,443
8962780,372
8963604,307
8964427,263
8965255,233
8966078,214
8966902,197
8967726,178
8968549,156
8969373,127
8970197,98
8971021,79
8971848,82
8972671,85
8973495,85
8974319,86
8975143,85
8975966,82
8976790,83
8977614,86
8978441,92
8979265,97
8980089,99
8980912,97
8981736,97
8982560,96
8983384,92
8984207,87
8985034,82
8985858,81
8986682,80
8987506,80
8988329,80
8989153,77
8989977,74
8990800,75
8991627,95
8992452,144
8993275,195
8994099,262
8994923,339
8995746,435
8996570,598
8997394,670
8998218,639
8999045,603
8999868,621
9000692,633
9001516,589
9002340,454
9003163,400
9003987,384
9004811,374
9005638,353
9006462,305
9007285,242
9008109,184
9008932,151
9009756,133
9010580,118
9011408,96
9012244,80
9013068,83
9013892,85
9014716,86
9015540,86
9016363,87
9017187,89
9018011,88
9018839,89
9019663,89
9020487,90
9021311,92
9022135,94
9022959,95
9023783,94
9024607,94
9025434,89
9026258,88
9027082,88
9027906,87
9028730,86
9029554,88
9030378,89
9031202,91
9032030,91
9032854,92
9033678,93
9034502,93
9035326,87
9036150,82
9036974,79
9037798,74
9038622,76
9039450,77
9040274,79
9041097,83
9041921,86
9042746,88
9043570,87
9044394,88
9045218,87
9046045,83
9046869,78
9047693,75
9048517,75
9049341,74
9050165,73
9050989,76
9051813,79
9052641,82
9053465,83
9054289,82
9055113,79
9055937,80
9056761,78
9057585,81
9058409,84
9059236,84
9060060,83
9060884,80
9061708,75
9062532,115
9063356,122
9064180,120
9065004,117
9065828,77
9066655,79
9067478,79
9068302,114
9069125,127
9069949,138
9070772,149
9071596,165
9072419,188
9073246,223
9074070,265
9074893,302
9075717,317
9076541,298
9077364,272
9078188,252
9079012,260
9079838,286
9080662,324
9081486,358
9082310,386
9083133,407
9083957,431
9084780,466
9085604,494
9086431,529
9087255,578
9088078,638
9088902,667
9089726,661
9090549,653
9091373,661
9092196,671
9093023,678
9093847,677
9094671,662
9095494,632
9096318,608
9097141,611
9097965,632
9098789,630
9099616,626
9100439,627
9101263,624
9102087,602
9102910,507
9103734,405
9104558,349
9105381,323
9106208,321
9107032,319
9107855,301
9108679,268
9109503,228
9110326,193
9111150,166
9111973,151
9112801,136
9113624,119
9114448,94
9115271,79
9116095,85
9116918,84
9117742,84
9118565,83
9119392,82
9120216,81
9121039,85
9121863,89
9122687,92
9123510,93
9124334,94
9125157,91
9125981,87
9126808,85
9127632,85
9128455,85
9129279,85
9130103,85
9130926,88
9131751,92
9132574,96
9133401,97
9134225,98
9135049,98
9135872,97
9136696,92
9137520,87
9138344,84
9139167,81
9139994,80
9140818,79
9141642,79
9142466,80
9143289,83
9144113,85
9144937,87
9145761,88
9146588,89
9147412,86
9148235,81
9149059,76
9149883,74
9150707,76
9151530,79
9152354,82
9153178,81
9154005,115
9154829,142
9155652,165
9156476,179
9157300,187
9158123,192
9158947,194
9159771,195
9160598,194
9161422,188
9162246,184
9163069,174
9163893,167
9164717,166
9165541,169
9166364,175
9167191,177
9168015,174
9168839,168
9169662,163
9170486,157
9171310,144
9172133,124
9172957,79
9173784,81
9174608,82
9175431,83
9176255,83
9177079,79
9177902,78
9178726,77
9179550,80
9180377,84
9181201,87
9182025,88
9182849,86
9183673,83
9184497,82
9185321,83
9186144,87
9186972,89
9187796,90
9188620,89
9189443,92
9190267,94
9191091,95
9191915,97
9192739,97
9193563,95
9194390,93
9195214,88
9196038,87
9196862,87
9197686,88
9198509,86
9199333,83
9200157,77
9200984,75
9201808,77
9202632,82
9203456,86
9204280,86
9205104,82
9205927,77
9206752,73
9207579,76
9208403,81
9209227,84
9210050,84
9210874,82
9211698,101
9212522,122
9213346,138
9214173,146
9214997,155
9215821,170
9216645,190
9217469,215
9218292,232
9219116,236
9219940,226
9220764,203
9221591,192
9222415,194
9223239,211
9224063,237
9224887,263
9225710,279
9226534,283
9227358,292
9228185,305
9229009,317
9229833,325
9230657,331
9231480,333
9232304,322
9233128,309
9233952,300
9234779,298
9235603,308
9236427,316
9237251,321
9238075,320
9238899,320
9239723,323
9240547,329
9241374,337
9242198,344
9243022,349
9243846,339
9244670,322
9245494,308
9246318,297
9247142,295
9247970,299
9248794,304
9249617,305
9250441,302
9251265,300
9252089,302
9252913,305
9253737,306
9254565,298
9255389,283
9256212,272
9257036,268
9257861,264
9258684,258
9259508,250
9260332,237
9261160,225
9261984,214
9262808,212
9263632,221
9264456,239
9265279,257
9266103,269
9266928,278
9267755,288
9268579,292
9269403,291
9270227,290
9271051,296
9271875,313
9272699,336
9273523,364
9274350,383
9275174,393
9275998,391
9276822,380
9277645,378
9278469,383
9279293,397
9280117,405
9280944,398
9281768,382
9282592,351
9283416,325
9284240,308
9285064,305
9285888,305
9286712,300
9287539,291
9288363,269
9289187,252
9290011,241
9290835,240
9291659,243
9292483,243
9293307,243
9294131,235
9294954,220
9295778,196
9296601,178
9297425,181
9298249,199
9299073,229
9299898,259
9300722,277
9301549,276
9302373,262
9303197,249
9304021,249
9304845,261
9305669,272
9306493,282
9307317,297
9308145,318
9308974,335
9309798,354
9310621,365
9311445,377
9312269,391
9313093,410
9313917,431
9314745,444
9315569,444
9316393,436
9317217,429
9318041,427
9318865,450
9319689,540
9320513,665
9321340,652
9322164,648
9322989,651
9323813,651
9324637,647
9325460,659
9326284,643
9327108,611
9327936,603
9328760,620
9329584,682
9330408,671
9331232,666
9332055,685
9332880,670
9333704,584
9334531,472
9335354,402
9336177,350
9337001,319
9337825,301
9338648,295
9339472,291
9340295,281
9341122,265
9341946,239
9342769,206
9343593,170
9344416,137
9345240,88
9346064,77
9346887,76
9347714,75
9348538,77
9349362,81
9350185,84
9351009,85
9351833,82
9352656,79
9353480,77
9354307,79
9355130,84
9355954,89
9356778,90
9357601,88
9358425,86
9359248,86
9360072,89
9360896,93
9361717,98
9362541,99
9363364,96
9364188,92
9365011,86
9365835,84
9366659,83
9367482,83
9368309,81
9369133,80
9369956,82
9370780,87
9371604,90
9372428,91
9373251,86
9374075,81
9374902,78
9375725,79
9376549,83
9377373,85
9378196,84
9379020,80
9379844,113
9380667,143
9381494,164
9382317,186
9383141,218
9383964,254
9384788,288
9385612,317
9386435,351
9387259,395
9388085,466
9388909,592
9389733,659
9390556,666
9391380,662
9392203,651
9393027,641
9393851,647
9394678,658
9395502,663
9396325,696
9397149,705
9397973,708
9398797,687
9399620,668
9400444,684
9401271,635
9402095,521
9402919,437
9403742,358
9404566,299
9405390,251
9406213,210
9407037,173
9407865,143
9408688,123
9409512,84
9410336,74
9411159,72
9411983,73
9412807,73
9413631,74
9414454,74
9415281,78
9416105,79
9416929,81
9417753,82
9418576,82
9419400,83
9420224,84
9421047,86
9421875,88
9422699,89
9423522,89
9424346,89
9425170,90
9425993,93
9426817,96
9427641,96
9428468,89
9429292,87
9430115,83
9430939,81
9431763,82
9432587,81
9433410,83
9434234,87
9435061,89
9435885,89
9436708,87
9437532,87
9438356,84
9439179,85
9440003,82
9440827,80
9441650,78
9442487,77
9443311,76
9444135,109
9444959,130
9445783,150
9446606,172
9447430,196
9448254,226
9449082,253
9449906,284
9450730,318
9451554,349
9452378,368
9453202,380
9454026,381
9454850,383
9455678,384
9456502,401
9457326,441
9458150,506
9458974,590
9459798,636
9460622,653
9461446,660
9462273,662
9463098,611
9463922,562
9464746,591
9465570,643
9466394,658
9467218,655
9468042,642
9468869,636
9469693,649
9470517,650
9471341,633
9472166,619
9472990,615
9473814,614
9474638,615
9475465,629
9476289,678
9477114,699
9477938,697
9478762,686
9479586,690
9480409,706
9481233,714
9482061,705
9482885,673
9483709,637
9484533,630
9485357,640
9486182,655
9487006,656
9487830,668
9488657,688
9489481,702
9490305,685
9491129,666
9491953,660
9492777,647
9493601,593
9494424,531
9495252,537
9496075,633
9496899,692
9497722,677
9498546,686
9499369,694
9500193,621
9501017,581
9501844,658
9502667,683
9503491,679
9504314,685
9505138,514
9505962,424
9506785,396
9507609,413
9508436,446
9509260,473
9510084,498
9510907,510
9511731,508
9512554,488
9513378,467
9514201,455
9515029,451
9515852,454
9516676,446
9517500,429
9518323,399
9519147,369
9519971,350
9520794,339
9521621,335
9522445,327
9523269,312
9524092,286
9524916,262
9525740,246
9526563,244
9527387,249
9528214,256
9529038,259
9529861,255
9530685,249
9531509,244
9532332,235
9533156,232
9533980,232
9534807,233
9535630,233
9536454,224
9537278,205
9538102,177
9538925,153
9539749,143
9540572,148
9541399,162
9542223,162
9543047,149
9543870,136
9544694,148
9545517,182
9546340,227
9547164,258
9547991,256
9548815,230
9549638,206
9550462,200
9551285,216
9552109,249
9552933,276
9553757,286
9554584,279
9555407,268
9556231,271
9557055,302
9557879,361
9558702,444
9559526,515
9560350,531
9561174,495
9561996,459
9562819,453
9563643,467
9564467,508
9565290,571
9566114,596
9566938,509
9567762,422
9568583,374
9569407,382
9570231,453
9571055,620
9571879,676
9572702,669
9573526,640
9574350,530
9575171,467
9575995,460
9576819,505
9577643,606
9578466,683
9579290,679
9580114,618
9580938,525
9581760,505
9582583,550
9583407,689
9584231,712
9585054,646
9585878,614
9586702,608
9587526,614
9588347,622
9589171,626
9589995,640
9590819,658
9591643,674
9592466,678
9593290,682
9594114,675
9594935,677
9595759,672
9596583,663
9597406,628
9598230,636
9599054,678
9599877,677
9600701,669
9601523,676
9602346,689
9603170,625
9603994,600
9604817,668
9605642,681
9606465,682
9607289,680
9608111,520
9608935,421
9609758,378
9610587,363
9611411,367
9612234,378
9613058,375
9613882,332
9614704,262
9615528,187
9616352,141
9617175,130
9617999,137
9618823,144
9619647,138
9620471,117
9621298,98
9622122,80
9622946,79
9623770,77
9624593,81
9625418,83
9626241,72
9627065,78
9627892,83
9628716,85
9629540,83
9630364,76
9631188,78
9632012,80
9632836,82
9633659,81
9634487,80
9635311,77
9636135,75
9636959,73
9637782,71
9638606,73
9639430,78
9640254,82
9641081,83
9641905,83
9642729,81
9643553,81
9644377,81
9645201,79
9646025,77
9646848,76
9647672,73
9648500,74
9649324,74
9650147,74
9650971,74
9651795,76
9652618,78
9653442,79
9654266,80
9655093,79
9655917,80
9656741,82
9657565,84
9658389,82
9659212,78
9660036,75
9660860,71
9661687,73
9662512,77
9663335,79
9664159,79
9664983,75
9665807,72
9666631,72
9667455,75
9668283,79
9669107,81
9669931,81
9670754,80
9671579,76
9672403,89
9673226,103
9674050,109
9674874,109
9675702,112
9676526,127
9677350,154
9678174,172
9678998,169
9679821,158
9680645,149
9681470,149
9682297,163
9683121,181
9683945,197
9684769,211
9685593,220
9686417,231
9687241,244
9688065,257
9688892,268
9689716,284
9690540,299
9691364,305
9692188,301
9693012,294
9693836,290
9694660,296
9695488,312
9696311,325
9697135,332
9697959,340
9698783,356
9699607,374
9700431,391
9701255,398
9702082,399
9702906,399
9703730,408
9704554,432
9705378,474
9706202,542
9707026,606
9707849,626
9708677,636
9709501,661
9710325,682
9711149,685
9711972,686
9712796,679
9713621,664
9714444,655
9715272,654
9716096,649
9716920,647
9717744,664
9718568,677
9719392,674
9720216,671
9721040,655
9721868,646
9722692,651
9723516,669
9724340,679
9725164,682
9725988,682
9726812,679
9727636,681
9728464,685
9729288,684
9730112,672
9730936,648
9731760,638
9732584,633
9733408,638
9734232,640
9735060,651
9735884,671
9736708,689
9737532,705
9738356,709
9739180,708
9740004,708
9740828,705
9741656,693
9742480,688
9743304,669
9744128,650
9744952,649
9745776,655
9746600,666
9747424,666
9748252,661
9749076,656
9749900,656
9750724,670
9751548,680
9752372,687
9753196,680
9754020,683
9754848,682
9755672,682
9756496,680
9757320,692
9758144,701
9758968,652
9759791,581
9760616,585
9761443,638
9762266,665
9763090,658
9763913,634
9764737,568
9765561,520
9766384,506
9767208,515
9768035,545
9768858,556
9769682,517
9770506,435
9771329,374
9772153,332
9772976,310
9773800,293
9774627,270
9775451,246
9776275,226
9777098,216
9777922,210
9778745,198
9779569,176
9780393,158
9781220,146
9782044,138
9782867,128
9783691,104
9784515,76
9785338,81
9786162,83
9786986,81
9787813,82
9788636,81
9789460,81
9790284,85
9791107,88
9791931,89
9792754,87
9793578,84
9794402,82
9795229,80
9796052,82
9796876,85
9797700,91
9798524,95
9799347,95
9800171,89
9800994,82
9801821,78
9802645,79
9803469,84
9804292,88
9805116,86
9805940,81
9806763,78
9807587,77
9808414,79
9809237,80
9810061,82
9810884,83
9811708,80
9812532,79
9813355,77
9814179,75
9815005,72
9815829,68
9816653,112
9817476,132
9818300,134
9819124,123
9819947,121
9820771,139
9821595,176
9822422,220
9823246,263
9824069,306
9824893,336
9825717,359
9826541,382
9827364,421
9828188,469
9829015,512
9829839,551
9830663,607
9831487,678
9832310,713
9833134,709
9833958,693
9834782,671
9835609,651
9836433,635
9837256,638
9838080,661
9838904,682
9839728,678
9840552,653
9841375,630
9842202,562
9843026,458
9843850,382
9844674,329
9845498,295
9846321,268
9847145,246
9847969,224
9848796,197
9849620,164
9850444,126
9851267,94
9852091,78
9852915,78
9853739,76
9854562,77
9855390,78
9856213,80
9857037,81
9857861,80
9858685,83
9859508,84
9860332,85
9861156,87
9861983,88
9862807,88
9863630,87
9864454,85
9865278,83
9866101,82
9866925,85
9867749,86
9868585,87
9869409,85
9870233,81
9871057,79
9871881,82
9872705,85
9873529,90
9874353,92
9875177,89
9876004,86
9876828,85
9877652,86
9878476,87
9879300,86
9880124,84
9880949,80
9881773,77
9882600,76
9883424,74
9884248,76
9885072,77
9885896,81
9886720,82
9887544,82
9888368,83
9889196,82
9890020,82
9890844,80
9891668,77
9892492,73
9893316,70
9894140,69
9894964,71
9895792,71
9896616,71
9897440,69
9898264,112
9899088,128
9899912,140
9900736,153
9901560,173
9902384,202
9903212,241
9904036,292
9904860,350
9905684,414
9906508,458
9907332,481
9908156,490
9908985,519
9909812,603
9910636,698
9911460,729
9912284,714
9913107,689
9913932,675
9914756,676
9915579,686
9916407,693
9917231,676
9918055,664
9918879,648
9919703,639
9920527,654
9921350,674
9922174,680
9923002,681
9923825,678
9924649,676
9925472,679
9926295,677
9927119,677
9927943,674
9928766,669
9929593,662
9930417,660
9931240,659
9932064,659
9932888,660
9933711,666
9934535,680
9935359,692
9936186,683
9937009,668
9937833,649
9938657,646
9939480,673
9940304,695
9941127,686
9941951,682
9942778,682
9943602,684
9944425,678
9945249,662
9946073,668
9946897,693
9947720,693
9948544,670
9949371,665
9950194,667
9951018,662
9951842,665
9952665,687
9953489,703
9954313,688
9955136,679
9955963,681
9956787,684
9957611,684
9958434,685
9959258,686
9960081,688
9960905,690
9961729,689
9962556,689
9963379,690
9964203,691
9965027,691
9965851,692
9966674,698
9967498,699
9968321,709
9969148,708
9969972,677
9970796,650
9971619,655
9972442,703
9973266,748
9974089,748
9974913,747
9975740,729
9976564,694
9977387,689
9978211,719
9979035,617
9979858,471
9980682,421
9981505,419
9982332,447
9983156,466
9983980,439
9984804,378
9985628,321
9986451,274
9987275,246
9988099,225
9988926,201
9989750,174
9990574,146
9991397,123
9992221,79
9993045,76
9993869,76
9994692,78
9995519,76
9996343,74
9997167,74
9997991,72
9998815,70
9999638,70
10000462,71
10001286,74
10002113,75
10002937,76
10003760,75
10004584,73
10005408,74
10006232,79
10007056,83
10007879,87
10008706,88
10009530,87
10010354,86
10011177,83
10012001,79
10012825,77
10013649,77
10014473,81
10015300,84
10016124,87
10016947,82
10017771,78
10018595,77
10019419,80
10020242,85
10021066,89
10021893,92
10022717,91
10023540,89
10024364,88
10025188,91
10026012,94
10026835,93
10027659,88
10028482,81
10029309,78
10030133,79
10030957,81
10031781,81
10032604,82
10033428,82
10034252,84
10035076,85
10035903,85
10036727,85
10037551,82
10038375,80
10039199,79
10040023,80
10040847,83
10041670,80
10042498,80
10043322,79
10044146,76
10044969,74
10045793,75
10046617,76
10047441,78
10048265,77
10049092,75
10049916,73
10050740,72
10051564,71
10052388,77
10053212,89
10054036,101
10054860,116
10055687,132
10056511,143
10057335,151
10058159,154
10058983,157
10059806,163
10060630,181
10061454,211
10062281,243
10063106,271
10063930,291
10064753,308
10065577,329
10066401,365
10067225,419
10068049,465
10068876,462
10069700,427
10070524,406
10071348,416
10072172,453
10072996,496
10073820,509
10074644,544
10075471,643
10076295,696
10077119,683
10077943,668
10078766,677
10079590,678
10080414,672
10081237,665
10082065,671
10082889,679
10083713,689
10084536,692
10085360,686
10086184,669
10087008,661
10087832,678
10088659,688
10089483,658
10090307,638
10091131,635
10091955,650
10092779,672
10093603,673
10094427,639
10095255,619
10096079,619
10096903,643
10097727,726
10098550,730
10099374,708
10100199,710
10101026,724
10101850,721
10102674,705
10103498,652
10104322,564
10105146,492
10105970,438
10106794,394
10107621,369
10108445,353
10109269,334
10110093,302
10110917,265
10111741,236
10112565,228
10113389,233
10114217,240
10115041,231
10115865,204
10116688,168
10117512,141
10118336,130
10119161,126
10119984,112
10120812,71
10121636,73
10122460,76
10123284,76
10124108,75
10124932,73
10125756,75
10126580,78
10127407,76
10128231,75
10129055,73
10129879,69
10130703,69
10131526,69
10132350,72
10133174,74
10134001,73
10134825,71
10135649,71
10136473,72
10137297,76
10138121,80
10138945,83
10139769,84
10140593,84
10141420,83
10142245,80
10143069,78
10143893,78
10144717,79
10145541,82
10146365,82
10147189,83
10148017,81
10148841,78
10149665,74
10150489,76
10151313,81
10152137,86
10152961,91
10153785,91
10154613,86
10155437,83
10156261,82
10157085,84
10157909,87
10158733,87
10159557,85
10160381,82
10161209,79
10162033,79
10162857,78
10163681,78
10164505,78
10165329,80
10166153,82
10166977,81
10167805,79
10168629,77
10169453,75
10170277,74
10171101,76
10171925,77
10172749,79
10173573,77
10174401,76
